Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-06-03,49.518875114790426,50.04067341829034,49.399603681319036,49.72013854980469,12927300,0.0,0.0
2015-06-04,49.42942035039011,49.981042186160536,49.20579494877424,49.444332122802734,13863300,0.0,0.0
2015-06-05,50.21957170119913,50.56991867901669,49.951216710447056,50.256839752197266,20801100,0.0,0.0
2015-06-08,50.2866574533663,50.353749044438594,49.80212729446268,49.86176300048828,14558700,0.0,0.0
2015-06-09,49.90650205365841,50.14503926284247,49.548699083470154,50.07795333862305,13263500,0.0,0.0
2015-06-10,50.383553750419786,51.061897009883225,50.294105891799106,50.88299560546875,17478900,0.0,0.0
2015-06-11,50.95756604332994,51.196103279100264,50.80102651552845,51.07683181762695,13739900,0.0,0.0
2015-06-12,50.92027325415131,51.091724494131,50.59228823206391,50.87554931640625,11804700,0.0,0.0
2015-06-15,50.37612810668588,50.84574665485319,50.167408751944855,50.6817512512207,14082300,0.0,0.0
2015-06-16,50.51776451890774,51.07683675243214,50.40595462194434,50.96502685546875,11692800,0.0,0.0
2015-06-17,50.99483681514455,51.19610028564242,50.71902584199653,50.7935676574707,14521900,0.0,0.0
2015-06-18,50.95009882505029,51.30045155624728,50.61465786680957,51.270633697509766,16759600,0.0,0.0
2015-06-19,51.03210148687338,51.18864099511579,50.6295688854605,50.74884033203125,21606400,0.0,0.0
2015-06-22,51.337741180391895,51.6508202632096,51.24828757651107,51.40482711791992,14306700,0.0,0.0
2015-06-23,51.69552523719054,52.04587794809125,51.5762594963247,51.99369812011719,15736900,0.0,0.0
2015-06-24,51.81481908439471,52.00862670805495,51.367562410073695,51.449554443359375,16995000,0.0,0.0
2015-06-25,51.67318067873384,51.7849962584071,51.16628831310151,51.173744201660156,13314300,0.0,0.0
2015-06-26,51.38991536928119,51.650814576236506,51.26318802260903,51.39736557006836,14489200,0.0,0.0
2015-06-29,50.450654477616226,50.88300482990615,50.06303374991866,50.09284591674805,19934400,0.0,0.0
2015-06-30,50.607214927015214,50.77121034843845,50.063054505576105,50.510311126708984,20677400,0.0,0.0
2015-07-01,51.11053829837126,51.31311717696018,50.855432821406225,51.073020935058594,13964400,0.44,0.0
2015-07-02,50.982992165277544,51.11804668419849,50.412767062586454,50.660362243652344,12822900,0.0,0.0
2015-07-06,50.18016785954634,50.61534415195686,49.92506806876232,50.51780700683594,13527100,0.0,0.0
2015-07-07,50.3377416190675,50.43528451007131,48.994706525080915,50.12015914916992,22421500,0.0,0.0
2015-07-08,49.51990726257023,49.639958270287316,48.92716829174811,49.09223556518555,17707200,0.0,0.0
2015-07-09,49.88754475807387,50.04510738497076,49.51239401088714,49.60243225097656,14984700,0.0,0.0
2015-07-10,50.43527389573319,50.57032841117494,50.142656733000535,50.30772399902344,12356100,0.0,0.0
2015-07-13,50.93796613574542,51.12554150249197,50.780403514599826,51.0880241394043,16175600,0.0,0.0
2015-07-14,51.005505346528246,51.8458394759317,50.84043807843916,51.80082321166992,20185100,0.0,0.0
2015-07-15,51.94337715835887,52.09343517380492,51.65825891492648,51.91336441040039,16891600,0.0,0.0
2015-07-16,52.243484614337504,52.48358083425113,52.07842311417754,52.19096374511719,18035700,0.0,0.0
2015-07-17,52.03340554739195,52.13844729473507,51.710775687882105,51.92836380004883,14040700,0.0,0.0
2015-07-20,52.14595592532183,52.34853481811788,51.90585966658197,51.965885162353516,11512900,0.0,0.0
2015-07-21,51.89085480753993,52.17596731853274,51.67326668427719,51.84583282470703,11659900,0.0,0.0
2015-07-22,51.98089125729092,52.738697437113146,51.92086575853643,52.58113479614258,15493000,0.0,0.0
2015-07-23,52.663663747833674,52.97878900178286,52.115941137958664,52.25099563598633,14331800,0.0,0.0
2015-07-24,52.10094029930453,52.19097281971047,51.530709531232496,51.70328140258789,12413900,0.0,0.0
2015-07-27,51.13305690630732,51.1855777911016,50.69788058981347,51.02801513671875,16801600,0.0,0.0
2015-07-28,51.43318383961043,51.47069549001266,50.847943704989156,51.05803298950195,14932400,0.0,0.0
2015-07-29,51.26060289821457,51.84583720537541,51.1405576239915,51.725791931152344,13059200,0.0,0.0
2015-07-30,51.71828957762538,52.10844389137028,51.425672411229975,51.80082321166992,10197200,0.0,0.0
2015-07-31,51.77830287239345,51.80081099921787,51.32061854581167,51.418155670166016,11911800,0.0,0.0
2015-08-03,51.46317192381485,51.65074727981245,51.0204968313464,51.418155670166016,9980600,0.0,0.0
2015-08-04,51.37315098105071,51.733292540003504,51.253099978501865,51.36564636230469,10964000,0.0,0.0
2015-08-05,51.80831445251102,52.08592230957042,51.440662641485424,51.56821823120117,11302900,0.0,0.0
2015-08-06,51.58322337782864,51.725782481499785,51.02049730461596,51.208072662353516,10803400,0.0,0.0
2015-08-07,51.26811654966707,51.57573727009522,50.682882139393485,51.05803298950195,11453300,0.0,0.0
2015-08-10,51.1855699309626,51.77830881081735,51.1855699309626,51.688270568847656,12661400,0.0,0.0
2015-08-11,51.19307327270508,51.32062315238948,50.90795504241513,51.19307327270508,14800300,0.0,0.0
2015-08-12,50.57782338848932,50.6828651333263,49.57241647089084,50.45026779174805,21069000,0.0,0.0
2015-08-13,50.45778381176957,50.87045199141878,50.24770027461982,50.68287658691406,11930600,0.0,0.0
2015-08-14,50.585319004540914,50.95297081199971,50.57031549525574,50.93796157836914,11248800,0.0,0.0
2015-08-17,50.735387562628404,51.20057081136814,50.57032032300619,51.073020935058594,10326500,0.0,0.0
2015-08-18,51.00548870331097,51.29060115784753,50.90044124706585,51.17805480957031,10617500,0.0,0.0
2015-08-19,50.967979737841716,51.25309223932314,50.54030812344658,50.72037887573242,15198200,0.0,0.0
2015-08-20,50.127638826632754,50.300210681543675,49.47488021850586,49.47488021850586,20972300,0.0,0.0
2015-08-21,48.837124948348034,49.09973506928495,47.696669115578366,47.71917724609375,28235500,0.0,0.0
2015-08-24,44.48537683190055,47.208969228991776,37.56759605335199,45.205665588378906,36339100,0.0,0.0
2015-08-25,47.3440222127177,47.50908945410702,44.81550702815042,44.9505615234375,31772500,0.0,0.0
2015-08-26,46.36863426013556,47.25399029982839,45.430757342001044,47.20146942138672,33576800,0.0,0.0
2015-08-27,48.00429807352271,48.56702715971533,47.37404458813445,48.379451751708984,29045700,0.0,0.0
2015-08-28,48.23688754405466,48.364437434260516,47.71917764053531,48.11683654785156,16687300,0.0,0.0
2015-08-31,47.72668366488823,48.28190522781765,47.621641902289326,48.094329833984375,14223400,0.0,0.0
2015-09-01,47.156453834967984,47.156453834967984,45.76089528036315,46.10603332519531,23637300,0.0,0.0
2015-09-02,46.98388367733993,47.201471820327285,46.17355946721833,46.94636917114258,17757900,0.0,0.0
2015-09-03,47.17896102497361,47.764195302691114,46.85633113798237,47.028900146484375,17065400,0.0,0.0
2015-09-04,46.36863312581947,46.45866850634935,45.580817106293466,46.1435432434082,20189000,0.0,0.0
2015-09-08,47.09643236034309,47.419062281323654,46.76630068262569,47.3890495300293,13385100,0.0,0.0
2015-09-09,47.97428870894073,48.27440766563911,46.518704470410455,46.65375900268555,13889500,0.0,0.0
2015-09-10,46.41365248389227,47.26899575872143,46.10602897518752,47.013893127441406,15751100,0.0,0.0
2015-09-11,46.80381495833763,47.01389849200832,46.51119779010388,46.93886947631836,12766700,0.0,0.0
2015-09-14,46.998898749349785,47.03641326248916,46.608741515917735,46.8038215637207,10202800,0.0,0.0
2015-09-15,47.08892037051672,47.93676185774029,46.901344997548776,47.70417022705078,14023500,0.0,0.0
2015-09-16,47.93676087355891,48.2368826090151,47.426555640587196,48.12433624267578,12235900,0.0,0.0
2015-09-17,48.124345049008745,48.49949585589179,46.811317224918106,47.00639724731445,21249200,0.0,0.0
2015-09-18,46.391140296995374,46.391140296995374,45.6033214801778,45.72336959838867,31008000,0.0,0.0
